0392	156645	
0393	5574	
0394	144152	
0396	39138	
0397	26480	
0398	53554	
0399	22553	
0400	56483	
0402	87161	
0405	71880	
0406	41315	
0415	10823	
0416	27287	
0417	10857	
0420	43604	
0424	6249	
0425	17209	
0431	9187	
0432	11301	
0437	13289	
0439	79611	
0441	46137	
0448	13581	
0450	13291	
0451	28731	
0453	67166	
0457	18348	
0473	16692	
0478	6306	
0479	151418	
0482	19845	
0484	107396	
0489	47521	
0498	19294	
0501	16467	
0502	66478	
0503	101030	
0505	118899	
0512	35338	
0513	71105	
0518	514861	
0523	17802	
0530	38882	
0531	29156	
0532	21498	
0534	21101	
0537	63633	
0542	28970	
0545	20568	
0546	121562	
0547	26853	
0553	22539	
0556	32201	
0569	27114	
0575	25604	
0576	16063	
0579	22997	
0584	23702	
0585	28656	
0588	10778	
0589	9924	
0590	32188	
0597	45149	
0599	623652	
0603	48216	
0606	76869	
0610	24758	
0611	12784	
0613	25148	
0614	14083	
0617	8716	
0620	19632	
0622	71645	
0626	25150	
0627	25657	
0629	25731	
0632	50631	
0637	124025	
0638	8114	
0642	44501	
0654	22568	
0664	37153	
0668	18570	
0677	27360	
0678	12545	
0687	47613	
0689	14464	
0703	22058	
0707	13717	
0715	54577	
0716	25440	
0717	21926	
0718	44485	
0733	11079	
0736	42588	
0737	31957	
0738	12922	
0743	16559	
0744	6599	
0748	66320	
0753	28737	
0755	10119	
0756	28342	
0757	30337	
0758	180937	
0762	31765	
0765	12678	
0766	25395	
0770	18347	
0772	223209	
0777	42503	
0779	21574	
0784	26065	
0785	23014	
0786	12840	
0788	13523	
0794	89718	
0796	150889	
0797	43132	
0798	15042	
0809	22960	
0815	10831	
0820	22620	
0823	18079	
0824	25732	
0826	53793	
0828	89799	
0840	22233	
0844	23543	
0845	28395	
0846	17937	
0847	18695	
0848	16344	
0851	23638	
0852	17143	
0855	211648	
0856	41089	
0858	30234	
0860	37754	
0861	44166	
0865	25853	
0866	16874	
0867	46713	
0870	26452	
0873	21644	
0874	14388	
0879	21363	
0880	15740	
0881	7866	
0882	37456	
0888	16214	
0889	13511	
0893	13152	
0899	28656	
0907	17280	
0917	87500	
0928	46524	
0935	122397	
0938	19063	
0944	7762	
0946	16776	
0951	15495	
0957	57005	
0962	12992	
0965	10844	
0971	25134	
0981	9694	
0983	100536	
0984	43202	
0986	12397	
0988	48914	
0994	16618	
0995	76418	
1507	41661	
1509	39558	
1525	35646	
1581	48183	
1586	29533	
1598	22426	
1621	58133	
1640	36244	
1641	23766	
1651	15770	
1652	29513	
1655	29484	
1658	15477	
1659	21913	
1663	10157	
1667	12774	
1669	20699	
1674	76874	
1676	33821	
1680	25203	
1681	25502	
1684	24649	
1685	15290	
1690	23661	
1695	7433	
1696	23176	
1699	31137	
1700	33874	
1701	19085	
1702	11612	
1705	45788	
1706	20542	
1708	43219	
1709	36816	
1711	31947	
1714	23747	
1719	26703	
1721	29729	
1722	8738	
1723	9753	
1724	18209	
1728	19869	
1729	14497	
1730	32570	
1731	33284	
1734	46833	
1735	34917	
1740	22728	
1742	37830	
1771	38879	
1773	17839	
1774	25928	
1783	104302	
1842	18709	
1859	44364	
1876	36726	
1883	93724	
1884	25844	
1891	19059	
1892	40771	
1894	43448	
1895	38420	
1896	22166	
1900	84164	
1901	33208	
1903	24967	
1904	63943	
1908	13612	
1911	47546	
1916	73979	
1921	51213	
1924	48206	
1926	51203	
1927	28993	
1930	85121	
1931	54208	
1955	35150	
1987	12197
